airport_id,name,city,country,iata_faa,iaco,latitude,longitude,altitude,zone,dst,city_state,avg_able_landings,avg_able_takeoffs,total_landings,total_takeoffs,avg_taxi_in,avg_taxi_out,longest_taxi_in,longest_taxi_out,lng_tx_in_date,lng_tx_out_date
6133,Tri Cities Airport,Pasco,United States,PSC,PSC,46.2647,-119.119,410,-8,A,"Pasco/Kennewick/Richland, WA",123,123,124,124,4.390243902439025,7.284552845528455,11.0,24.0,"Thu, Dec 28, 1995","Sun, Dec 10, 1995"
4147,Petersburg James A. Johnson,Petersburg,United States,PSG,PAPG,56.801667,-132.945278,105,-9,A,"Petersburg, AK",51,53,60,60,3.078431372549019,6.471698113207547,5.0,12.0,"Wed, Dec  6, 1995","Mon, Dec 18, 1995"
3839,Palm Springs International,Palm Springs,United States,PSP,KPSP,33.829667,-116.506694,477,-8,A,"Palm Springs, CA",394,393,400,399,3.9796954314720807,9.809160305343509,21.0,48.0,"Fri, Dec 29, 1995","Wed, Dec  6, 1995"
3641,Theodore Francis Green State,Providence,United States,PVD,KPVD,41.732581,-71.420383,55,-5,A,"Providence, RI",1016,1017,1047,1045,4.665354330708658,11.211406096361854,39.0,117.0,"Thu, Dec 21, 1995","Thu, Dec 14, 1995"
3862,Portland International Jetport,Portland,United States,PWM,KPWM,43.646161,-70.309281,77,-5,A,"Portland, ME",441,444,465,465,3.419501133786848,8.628378378378379,9.0,45.0,"Fri, Dec  1, 1995","Tue, Dec 19, 1995"
4087,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.045278,-103.057222,3204,-7,A,"Rapid City, SD",89,90,93,93,4.168539325842696,7.5777777777777775,14.0,18.0,"Wed, Dec 20, 1995","Mon, Dec 11, 1995"
3626,Raleigh Durham International,Raleigh-durham,United States,RDU,KRDU,35.877639,-78.787472,435,-5,A,"Raleigh/Durham, NC",1964,1974,2027,2027,3.5748472505091646,10.333839918946298,25.0,68.0,"Fri, Dec 29, 1995","Tue, Dec 12, 1995"
3608,Richmond International,Richmond,United States,RIC,KRIC,37.505167,-77.319667,167,-5,A,"Richmond, VA",1282,1283,1324,1322,4.5382215288611585,9.729540140296175,15.0,116.0,"Fri, Dec 29, 1995","Sat, Dec  2, 1995"
3807,Reno Tahoe International,Reno,United States,RNO,KRNO,39.499108,-119.768108,4415,-8,A,"Reno, NV",1978,1981,1997,1998,3.867037411526793,9.258960121150938,25.0,41.0,"Thu, Dec 28, 1995","Wed, Dec  6, 1995"
4016,Roanoke Regional,Roanoke VA,United States,ROA,KROA,37.325472,-79.975417,1175,-5,A,"Roanoke, VA",263,258,267,267,3.8669201520912546,7.170542635658916,7.0,23.0,"Tue, Dec 19, 1995","Thu, Dec 21, 1995"
3622,Greater Rochester International,Rochester,United States,ROC,KROC,43.118866,-77.672389,559,-5,A,"Rochester, NY",1237,1240,1295,1295,5.952303961196441,8.959677419354843,28.0,143.0,"Wed, Dec 20, 1995","Thu, Dec 14, 1995"
4048,Rochester,Rochester,United States,RST,KRST,43.908283,-92.500014,1317,-6,A,"Rochester, MN",284,282,298,297,3.6725352112676064,9.0531914893617,14.0,158.0,"Sat, Dec  9, 1995","Thu, Dec 14, 1995"
3793,Southwest Florida International,Fort Myers,United States,RSW,KRSW,26.536167,-81.755167,30,-5,A,"Fort Myers, FL",1303,1295,1326,1322,3.522640061396775,11.821621621621624,32.0,109.0,"Fri, Dec 22, 1995","Sun, Dec  3, 1995"
